bbl,tract_10,subsidy_flag,start_earliest,end_latest,start_earliest_time,end_latest_time
4006610013,36081006502,1,20080101,20231231,2008-01-01,2023-12-31
4006610034,36081006502,1,20120101,20271231,2012-01-01,2027-12-31
4006610037,36081006502,1,20120101,20271231,2012-01-01,2027-12-31
4006630010,36081014700,1,20140101,20291231,2014-01-01,2029-12-31
4006630043,36081014700,1,20070101,20221231,2007-01-01,2022-12-31
4006730038,36081015700,1,20080101,20231231,2008-01-01,2023-12-31
4006767501,36081015700,1,20090101,20241231,2009-01-01,2024-12-31
4006780003,36081015500,1,20080101,20231231,2008-01-01,2023-12-31
4006910040,36081015900,1,20170101,20321231,2017-01-01,2032-12-31
4007240024,36081015300,1,20110101,20261231,2011-01-01,2026-12-31
4007287501,36081015100,1,20100101,20251231,2010-01-01,2025-12-31
4007560006,36081013500,1,20060101,20211231,2006-01-01,2021-12-31
4007950062,36081011900,1,20070101,20221231,2007-01-01,2022-12-31
4007990062,36081012301,1,20070101,20221231,2007-01-01,2022-12-31
4008040123,36081011700,1,20070101,20221231,2007-01-01,2022-12-31
4008310089,36081011300,1,20130101,20281231,2013-01-01,2028-12-31
4008317501,36081011300,1,20120101,20271231,2012-01-01,2027-12-31
4008350034,36081011500,1,20150101,20181231,2015-01-01,2018-12-31
4008350132,36081011500,1,20110101,20261231,2011-01-01,2026-12-31
4008390007,36081006900,1,20060101,20211231,2006-01-01,2021-12-31
4008390019,36081006900,1,20100101,20251231,2010-01-01,2025-12-31
4008397501,36081006900,1,20110101,20261231,2011-01-01,2026-12-31
4008397502,36081006900,1,20110101,20261231,2011-01-01,2026-12-31
4008397503,36081006900,1,20160101,20311231,2016-01-01,2031-12-31
4008400049,36081012500,1,20090101,20241231,2009-01-01,2024-12-31
4008427501,36081011500,1,20150101,20301231,2015-01-01,2030-12-31
4008450015,36081011500,1,20100101,20251231,2010-01-01,2025-12-31
4008480042,36081011100,1,20130101,20281231,2013-01-01,2028-12-31
4008540040,36081009700,1,20170101,20321231,2017-01-01,2032-12-31
4008550003,36081010100,1,20130101,20281231,2013-01-01,2028-12-31
4008610005,36081006900,1,20130101,20281231,2013-01-01,2028-12-31
4008610033,36081006900,1,20120101,20271231,2012-01-01,2027-12-31
4008610044,36081006900,1,20110101,20261231,2011-01-01,2026-12-31
4008720012,36081006900,1,20170101,20321231,2017-01-01,2032-12-31
4008720019,36081006900,1,20060101,20211231,2006-01-01,2021-12-31
4008720032,36081006900,1,20150101,20181231,2015-01-01,2018-12-31
4008720034,36081006900,1,20050101,20201231,2005-01-01,2020-12-31
4008720037,36081006900,1,20150101,20181231,2015-01-01,2018-12-31
4008720065,36081006900,1,20050101,20201231,2005-01-01,2020-12-31
4008720074,36081006900,1,20120101,20271231,2012-01-01,2027-12-31
4008720078,36081006900,1,20110101,20261231,2011-01-01,2026-12-31
4008727501,36081006900,1,20080101,20231231,2008-01-01,2023-12-31
4008727502,36081006900,1,20120101,20271231,2012-01-01,2027-12-31
4008817501,36081010500,1,20110101,20261231,2011-01-01,2026-12-31
4008840010,36081006900,1,20130101,20271231,2013-01-01,2027-12-31
4008850001,36081008300,1,20110101,20261231,2011-01-01,2026-12-31
4008850016,36081008300,1,20100101,20351231,2010-01-01,2035-12-31
4008857501,36081008300,1,20100101,20351231,2010-01-01,2035-12-31
4008860030,36081008300,1,20110101,20361231,2011-01-01,2036-12-31
4008870032,36081009100,1,20160101,20191231,2016-01-01,2019-12-31
4008870035,36081009100,1,20110101,20361231,2011-01-01,2036-12-31
4008870038,36081009100,1,20040101,20291231,2004-01-01,2029-12-31
4008900001,36081009700,1,20070101,20221231,2007-01-01,2022-12-31
4008920113,36081010300,1,20110101,20261231,2011-01-01,2026-12-31
4008960053,36081010300,1,19840101,20181231,1984-01-01,2018-12-31
4008990058,36081009100,1,20060101,20311231,2006-01-01,2031-12-31
4008990182,36081009100,1,20040101,20291231,2004-01-01,2029-12-31
4009000053,36081009100,1,20100101,20351231,2010-01-01,2035-12-31
4009040021,36081009100,1,20060101,20311231,2006-01-01,2031-12-31
4009140001,36081008700,1,20110101,20361231,2011-01-01,2036-12-31
4009140005,36081008700,1,20150101,20401231,2015-01-01,2040-12-31
4009140037,36081008700,1,20110101,20361231,2011-01-01,2036-12-31
4009140040,36081008700,1,20100101,20351231,2010-01-01,2035-12-31
4009140042,36081008700,1,20100101,20351231,2010-01-01,2035-12-31
4009140044,36081008700,1,20110101,20361231,2011-01-01,2036-12-31
4009140046,36081008700,1,20110101,20361231,2011-01-01,2036-12-31
4009150033,36081008700,1,20200101,20301231,2020-01-01,2030-12-31
4009450026,36081031700,1,20060101,20211231,2006-01-01,2021-12-31
4009467502,36081031700,1,20100101,20251231,2010-01-01,2025-12-31
4011560030,36081029500,1,20160101,20311231,2016-01-01,2031-12-31
4011837501,36081029300,1,20100101,20251231,2010-01-01,2025-12-31
4012167501,36081026100,1,20110101,20261231,2011-01-01,2026-12-31
4012227501,36081026300,1,20110101,20261231,2011-01-01,2026-12-31
4012227502,36081026300,1,20150101,20301231,2015-01-01,2030-12-31
4012230022,36081026300,1,20120101,20271231,2012-01-01,2027-12-31
4012320074,36081026100,1,20110101,20261231,2011-01-01,2026-12-31
4012760026,36081028700,1,20100101,20241231,2010-01-01,2024-12-31
4012780032,36081028500,1,20160101,20301231,2016-01-01,2030-12-31
4012820011,36081026300,1,20080101,20231231,2008-01-01,2023-12-31
4012820064,36081026300,1,20150101,20401231,2015-01-01,2040-12-31
4012820123,36081026500,1,20170101,20421231,2017-01-01,2042-12-31
4012840029,36081028900,1,20040101,20291231,2004-01-01,2029-12-31
4012847502,36081028900,1,20050101,20301231,2005-01-01,2030-12-31
4012860008,36081028700,1,20100101,20351231,2010-01-01,2035-12-31
4012900029,36081028500,1,20110101,20451231,2011-01-01,2045-12-31
4012900049,36081028500,1,20110101,20451231,2011-01-01,2045-12-31
4012960075,36081026100,1,20160101,20311231,2016-01-01,2031-12-31
4012987501,36081026300,1,20090101,20241231,2009-01-01,2024-12-31
4012990040,36081026300,1,20070101,20221231,2007-01-01,2022-12-31
4012997501,36081026300,1,20110101,20261231,2011-01-01,2026-12-31
4013007502,36081026300,1,20120101,20271231,2012-01-01,2027-12-31
4013010016,36081026300,1,20080101,20231231,2008-01-01,2023-12-31
4013010017,36081026300,1,20080101,20231231,2008-01-01,2023-12-31
4013047501,36081026500,1,20120101,20381231,2012-01-01,2038-12-31
4013057501,36081026500,1,20120101,20371231,2012-01-01,2037-12-31
4013077502,36081026300,1,20090101,20241231,2009-01-01,2024-12-31
4013097501,36081026300,1,20120101,20271231,2012-01-01,2027-12-31
4013100077,36081026500,1,20130101,20281231,2013-01-01,2028-12-31
4013110074,36081026500,1,20090101,20241231,2009-01-01,2024-12-31
4013110075,36081026500,1,20060101,20211231,2006-01-01,2021-12-31
4013200051,36081025302,1,20100101,20251231,2010-01-01,2025-12-31
4013210001,36081025302,1,20120101,20271231,2012-01-01,2027-12-31
4013210019,36081025302,1,20080101,20231231,2008-01-01,2023-12-31
4013210036,36081025302,1,20060101,20211231,2006-01-01,2021-12-31
4013210054,36081025302,1,20070101,20221231,2007-01-01,2022-12-31
4013210055,36081025302,1,20070101,20221231,2007-01-01,2022-12-31
4013210057,36081025302,1,20070101,20221231,2007-01-01,2022-12-31
4013210058,36081025302,1,20070101,20221231,2007-01-01,2022-12-31
4013227501,36081025100,1,20100101,20251231,2010-01-01,2025-12-31
4013327501,36081024900,1,20050101,20201231,2005-01-01,2020-12-31
4013340013,36081024900,1,20080101,20231231,2008-01-01,2023-12-31
4013377503,36081024900,1,20080101,20231231,2008-01-01,2023-12-31
4013377502,36081024900,1,20080101,20231231,2008-01-01,2023-12-31
4013400011,36081024900,1,20090101,20241231,2009-01-01,2024-12-31
4013400017,36081024900,1,20160101,20311231,2016-01-01,2031-12-31
4013420056,36081024700,1,20050101,20201231,2005-01-01,2020-12-31
4013437501,36081024700,1,20110101,20261231,2011-01-01,2026-12-31
4013447501,36081024700,1,20080101,20231231,2008-01-01,2023-12-31
4013497501,36081048300,1,20090101,20241231,2009-01-01,2024-12-31
4013520075,36081048500,1,20100101,20251231,2010-01-01,2025-12-31
4014240056,36081035300,1,20080101,20331231,2008-01-01,2033-12-31
4014240057,36081035300,1,20080101,20331231,2008-01-01,2033-12-31
4014240151,36081035300,1,20080101,20331231,2008-01-01,2033-12-31
4014240152,36081035300,1,20080101,20331231,2008-01-01,2033-12-31
4014240153,36081035300,1,20080101,20331231,2008-01-01,2033-12-31
4014290036,36081036300,1,20130101,20281231,2013-01-01,2028-12-31
4014460045,36081028100,1,20160101,20301231,2016-01-01,2030-12-31
4014510012,36081027700,1,20100101,20441231,2010-01-01,2044-12-31
4014510047,36081027700,1,20100101,20441231,2010-01-01,2044-12-31
4014587501,36081028100,1,20140101,20291231,2014-01-01,2029-12-31
4014650036,36081027500,1,20080101,20331231,2008-01-01,2033-12-31
4014677501,36081027300,1,20120101,20271231,2012-01-01,2027-12-31
4014697501,36081027300,1,20080101,20331231,2008-01-01,2033-12-31
4014717501,36081028100,1,20100101,20351231,2010-01-01,2035-12-31
4014760036,36081027700,1,20200101,20301231,2020-01-01,2030-12-31
4014830008,36081027300,1,20170101,20511231,2017-01-01,2051-12-31
4014857501,36081026700,1,20110101,20261231,2011-01-01,2026-12-31
4014860032,36081026700,1,20100101,20351231,2010-01-01,2035-12-31
4014867501,36081026700,1,20080101,20331231,2008-01-01,2033-12-31
4014920043,36081026901,1,20000101,20251231,2000-01-01,2025-12-31
4014940054,36081026700,1,19980101,20231231,1998-01-01,2023-12-31
4015077501,36081026902,1,19950101,20201231,1995-01-01,2020-12-31
4015077502,36081026902,1,20100101,20351231,2010-01-01,2035-12-31
4015090052,36081026902,1,20170101,20311231,2017-01-01,2031-12-31
4015177501,36081027100,1,20110101,20261231,2011-01-01,2026-12-31
4015177502,36081027100,1,20120101,20271231,2012-01-01,2027-12-31
4015180047,36081027100,1,19930101,20181231,1993-01-01,2018-12-31
4015187503,36081027100,1,20070101,20321231,2007-01-01,2032-12-31
4015190017,36081048300,1,20080101,20331231,2008-01-01,2033-12-31
4015190018,36081048300,1,20080101,20331231,2008-01-01,2033-12-31
4015190061,36081048300,1,20090101,20341231,2009-01-01,2034-12-31
4015277503,36081048100,1,20030101,20281231,2003-01-01,2028-12-31
4015277504,36081048100,1,20060101,20311231,2006-01-01,2031-12-31
4015280088,36081048500,1,20090101,20341231,2009-01-01,2034-12-31
4015290054,36081048500,1,20160101,20191231,2016-01-01,2019-12-31
4015307501,36081048500,1,20100101,20351231,2010-01-01,2035-12-31
4015317501,36081048500,1,20070101,20321231,2007-01-01,2032-12-31
4015407501,36081048500,1,20090101,20341231,2009-01-01,2034-12-31
4015427501,36081047300,1,20070101,20321231,2007-01-01,2032-12-31
4015427502,36081047300,1,20120101,20271231,2012-01-01,2027-12-31
4015447501,36081048500,1,20000101,20251231,2000-01-01,2025-12-31
4015487501,36081047300,1,20150101,20301231,2015-01-01,2030-12-31
4015530028,36081046900,1,20200101,20301231,2020-01-01,2030-12-31
4015550033,36081046900,1,19930101,20181231,1993-01-01,2018-12-31
4015650040,36081046700,1,20100101,20351231,2010-01-01,2035-12-31
4015650042,36081046700,1,20100101,20351231,2010-01-01,2035-12-31
4015650140,36081046700,1,20100101,20351231,2010-01-01,2035-12-31
4015657501,36081046700,1,20110101,20261231,2011-01-01,2026-12-31
4015800013,36081047100,1,20070101,20321231,2007-01-01,2032-12-31
4015807501,36081047100,1,20050101,20301231,2005-01-01,2030-12-31
4015807502,36081047100,1,20080101,20331231,2008-01-01,2033-12-31
4015810026,36081047100,1,20150101,20301231,2015-01-01,2030-12-31
4015840007,36081047100,1,20030101,20281231,2003-01-01,2028-12-31
4015840013,36081047100,1,20080101,20331231,2008-01-01,2033-12-31
4015930018,36081046500,1,20110101,20261231,2011-01-01,2026-12-31
4015980015,36081046500,1,20070101,20321231,2007-01-01,2032-12-31
4016000012,36081046300,1,20040101,20291231,2004-01-01,2029-12-31
4016037501,36081046300,1,20110101,20361231,2011-01-01,2036-12-31
4016057501,36081037500,1,20110101,20261231,2011-01-01,2026-12-31
4016060050,36081040900,1,19990101,20241231,1999-01-01,2024-12-31
4016090038,36081040700,1,20160101,20191231,2016-01-01,2019-12-31
4016100050,36081040700,1,20090101,20341231,2009-01-01,2034-12-31
4016100051,36081040700,1,20090101,20341231,2009-01-01,2034-12-31
4016210013,36081041100,1,20160101,20191231,2016-01-01,2019-12-31
4017017501,36081037300,1,20150101,20301231,2015-01-01,2030-12-31
4017067501,36081037300,1,20130101,20281231,2013-01-01,2028-12-31
4017100055,36081037500,1,20150101,20181231,2015-01-01,2018-12-31
4017100058,36081037500,1,20140101,20291231,2014-01-01,2029-12-31
4017100073,36081037500,1,20140101,20291231,2014-01-01,2029-12-31
4017127501,36081037700,1,20150101,20301231,2015-01-01,2030-12-31
4017180034,36081037900,1,20080101,20331231,2008-01-01,2033-12-31
4017180035,36081037900,1,20080101,20331231,2008-01-01,2033-12-31
4017217501,36081037900,1,20110101,20361231,2011-01-01,2036-12-31
4017277501,36081038100,1,20110101,20361231,2011-01-01,2036-12-31
4017360028,36081037900,1,19900101,20241231,1990-01-01,2024-12-31
4017370014,36081037500,1,20110101,20261231,2011-01-01,2026-12-31
4017390020,36081040900,1,20060101,20311231,2006-01-01,2031-12-31
4017390021,36081040900,1,20060101,20311231,2006-01-01,2031-12-31
4017390022,36081040900,1,20060101,20311231,2006-01-01,2031-12-31
4017417501,36081040700,1,20080101,20331231,2008-01-01,2033-12-31
4017420019,36081037900,1,20060101,20311231,2006-01-01,2031-12-31
4017430006,36081037900,1,20120101,20271231,2012-01-01,2027-12-31
4017450045,36081037900,1,20040101,20291231,2004-01-01,2029-12-31
4017477501,36081037900,1,20090101,20341231,2009-01-01,2034-12-31
4017480005,36081037900,1,20090101,20341231,2009-01-01,2034-12-31
4017480052,36081037900,1,20100101,20351231,2010-01-01,2035-12-31
4017480053,36081037900,1,20100101,20351231,2010-01-01,2035-12-31
4017530031,36081038100,1,20090101,20341231,2009-01-01,2034-12-31
4017530032,36081038100,1,20090101,20341231,2009-01-01,2034-12-31
4017530088,36081038100,1,20140101,20291231,2014-01-01,2029-12-31
4017530091,36081038100,1,20100101,20351231,2010-01-01,2035-12-31
4017530092,36081038100,1,20100101,20351231,2010-01-01,2035-12-31
4017530125,36081038100,1,20110101,20261231,2011-01-01,2026-12-31
4017537501,36081038100,1,20090101,20341231,2009-01-01,2034-12-31
4017550080,36081038100,1,20030101,20281231,2003-01-01,2028-12-31
4017590001,36081037500,1,20170101,20511231,2017-01-01,2051-12-31
4017590016,36081037500,1,20160101,20311231,2016-01-01,2031-12-31
4017600010,36081040900,1,20080101,20331231,2008-01-01,2033-12-31
4017600031,36081040900,1,20110101,20261231,2011-01-01,2026-12-31
4017610048,36081040900,1,20120101,20271231,2012-01-01,2027-12-31
4017610049,36081040900,1,20120101,20271231,2012-01-01,2027-12-31
4017627501,36081040700,1,20100101,20351231,2010-01-01,2035-12-31
4017630003,36081040900,1,20060101,20311231,2006-01-01,2031-12-31
4017650025,36081040700,1,20050101,20301231,2005-01-01,2030-12-31
4017650027,36081040700,1,20050101,20301231,2005-01-01,2030-12-31
4017667501,36081040700,1,20090101,20341231,2009-01-01,2034-12-31
4017670054,36081040700,1,20060101,20311231,2006-01-01,2031-12-31
4017670056,36081040700,1,20060101,20311231,2006-01-01,2031-12-31
4017670057,36081040700,1,20060101,20311231,2006-01-01,2031-12-31
4017670059,36081040700,1,20140101,20291231,2014-01-01,2029-12-31
4017677501,36081040700,1,20070101,20321231,2007-01-01,2032-12-31
4017687502,36081040500,1,20080101,20331231,2008-01-01,2033-12-31
4017700020,36081040700,1,20140101,20291231,2014-01-01,2029-12-31
4017700021,36081040700,1,20140101,20291231,2014-01-01,2029-12-31
4017700081,36081040500,1,20050101,20191231,2005-01-01,2019-12-31
4017720119,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017730035,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017730036,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017737501,36081040300,1,20090101,20341231,2009-01-01,2034-12-31
4017737502,36081040300,1,20110101,20361231,2011-01-01,2036-12-31
4017737503,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017737504,36081040300,1,20120101,20271231,2012-01-01,2027-12-31
4017740030,36081040300,1,20170101,20321231,2017-01-01,2032-12-31
4017740131,36081040300,1,20170101,20321231,2017-01-01,2032-12-31
4017747501,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017747503,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017747502,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017747504,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017747505,36081040300,1,20120101,20271231,2012-01-01,2027-12-31
4017750005,36081040300,1,20080101,20331231,2008-01-01,2033-12-31
4017750012,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017750013,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017757501,36081040300,1,20070101,20321231,2007-01-01,2032-12-31
4017757504,36081040300,1,20090101,20341231,2009-01-01,2034-12-31
4017760004,36081040300,1,20080101,20331231,2008-01-01,2033-12-31
4017760005,36081040300,1,20080101,20331231,2008-01-01,2033-12-31
4017760006,36081040300,1,20050101,20301231,2005-01-01,2030-12-31
4017760008,36081040300,1,20100101,20251231,2010-01-01,2025-12-31
4017760043,36081040300,1,20080101,20331231,2008-01-01,2033-12-31
4017760058,36081040300,1,20100101,20351231,2010-01-01,2035-12-31
4017767501,36081040300,1,20090101,20341231,2009-01-01,2034-12-31
4017767502,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4017770057,36081040100,1,20110101,20361231,2011-01-01,2036-12-31
4017770058,36081040100,1,20110101,20361231,2011-01-01,2036-12-31
4017777501,36081040100,1,20110101,20261231,2011-01-01,2026-12-31
4017780009,36081040100,1,20120101,20271231,2012-01-01,2027-12-31
4017780010,36081040100,1,20120101,20271231,2012-01-01,2027-12-31
4017780079,36081040100,1,20050101,20301231,2005-01-01,2030-12-31
4017780080,36081040100,1,20050101,20301231,2005-01-01,2030-12-31
4017790004,36081040100,1,20110101,20261231,2011-01-01,2026-12-31
4017790104,36081040100,1,20110101,20261231,2011-01-01,2026-12-31
4017797501,36081040100,1,20060101,20311231,2006-01-01,2031-12-31
4017810036,36081040100,1,20090101,20341231,2009-01-01,2034-12-31
4017817501,36081040100,1,20040101,20291231,2004-01-01,2029-12-31
4017817503,36081040100,1,20070101,20321231,2007-01-01,2032-12-31
4017817502,36081040100,1,20090101,20341231,2009-01-01,2034-12-31
4017817504,36081040100,1,20120101,20271231,2012-01-01,2027-12-31
4017820036,36081039900,1,20090101,20341231,2009-01-01,2034-12-31
4017820037,36081039900,1,20090101,20341231,2009-01-01,2034-12-31
4017820137,36081039900,1,20090101,20341231,2009-01-01,2034-12-31
4017827501,36081039900,1,20080101,20331231,2008-01-01,2033-12-31
4017827502,36081039900,1,20090101,20341231,2009-01-01,2034-12-31
4017830005,36081040100,1,20050101,20301231,2005-01-01,2030-12-31
4017830007,36081040100,1,20050101,20301231,2005-01-01,2030-12-31
4017850008,36081039900,1,20070101,20321231,2007-01-01,2032-12-31
4017850021,36081039900,1,20160101,20191231,2016-01-01,2019-12-31
4017850022,36081039900,1,20160101,20191231,2016-01-01,2019-12-31
4017850046,36081039900,1,20110101,20361231,2011-01-01,2036-12-31
4017857501,36081039900,1,20110101,20261231,2011-01-01,2026-12-31
4017857502,36081039900,1,20120101,20271231,2012-01-01,2027-12-31
4017857503,36081039900,1,20110101,20361231,2011-01-01,2036-12-31
4017860015,36081039900,1,20080101,20331231,2008-01-01,2033-12-31
4017860113,36081039900,1,20080101,20331231,2008-01-01,2033-12-31
4018350062,36081047100,1,20090101,20341231,2009-01-01,2034-12-31
4018367501,36081047100,1,20100101,20351231,2010-01-01,2035-12-31
4018380057,36081047300,1,20110101,20261231,2011-01-01,2026-12-31
4018380061,36081047300,1,20070101,20321231,2007-01-01,2032-12-31
4018380063,36081047300,1,20070101,20321231,2007-01-01,2032-12-31
4018380084,36081047300,1,20070101,20321231,2007-01-01,2032-12-31
4018387501,36081047300,1,19930101,20181231,1993-01-01,2018-12-31
4018387502,36081047300,1,19930101,20181231,1993-01-01,2018-12-31
4018387503,36081047300,1,19950101,20201231,1995-01-01,2020-12-31
4018387504,36081047300,1,20100101,20251231,2010-01-01,2025-12-31
4018387505,36081047300,1,20140101,20291231,2014-01-01,2029-12-31
4018390033,36081047300,1,20090101,20341231,2009-01-01,2034-12-31
4018397501,36081047300,1,20100101,20251231,2010-01-01,2025-12-31
4018407501,36081047300,1,20130101,20281231,2013-01-01,2028-12-31
4018427502,36081047300,1,20120101,20271231,2012-01-01,2027-12-31
4018577501,36081045700,1,20060101,20311231,2006-01-01,2031-12-31
4018807501,36081041100,1,20080101,20331231,2008-01-01,2033-12-31
4018920080,36081044301,1,20070101,20321231,2007-01-01,2032-12-31
4018920081,36081044301,1,20070101,20321231,2007-01-01,2032-12-31
4018930018,36081045700,1,19970101,20221231,1997-01-01,2022-12-31
4019020010,36081068300,1,20080101,20221231,2008-01-01,2022-12-31
4019037501,36081044302,1,20020101,20271231,2002-01-01,2027-12-31
4019060026,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019060027,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019060030,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019060042,36081044302,1,20050101,20191231,2005-01-01,2019-12-31
4019060128,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019060129,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019060131,36081044302,1,20010101,20261231,2001-01-01,2026-12-31
4019280014,36081041300,1,20090101,20341231,2009-01-01,2034-12-31
4019280016,36081041300,1,20090101,20341231,2009-01-01,2034-12-31
4019310025,36081044301,1,20160101,20191231,2016-01-01,2019-12-31
4019320049,36081044301,1,20110101,20361231,2011-01-01,2036-12-31
4019337501,36081044301,1,20100101,20351231,2010-01-01,2035-12-31
4019340064,36081043900,1,20050101,20301231,2005-01-01,2030-12-31
4019350012,36081043900,1,20080101,20331231,2008-01-01,2033-12-31
4019357501,36081043900,1,20070101,20321231,2007-01-01,2032-12-31
4019380019,36081044301,1,20160101,20191231,2016-01-01,2019-12-31
4019390051,36081044301,1,19930101,20181231,1993-01-01,2018-12-31
4019390052,36081044301,1,19930101,20181231,1993-01-01,2018-12-31
4019390053,36081044301,1,19940101,20191231,1994-01-01,2019-12-31
4019397502,36081044301,1,20110101,20361231,2011-01-01,2036-12-31
4019400018,36081044301,1,19940101,20191231,1994-01-01,2019-12-31
4019410026,36081044301,1,20110101,20361231,2011-01-01,2036-12-31
4019410039,36081044301,1,20160101,20191231,2016-01-01,2019-12-31
4019410042,36081044301,1,20160101,20191231,2016-01-01,2019-12-31
4019410048,36081044301,1,19930101,20181231,1993-01-01,2018-12-31
4019410049,36081044301,1,19930101,20181231,1993-01-01,2018-12-31
4019410147,36081044301,1,19930101,20181231,1993-01-01,2018-12-31
4019417501,36081044301,1,20070101,20321231,2007-01-01,2032-12-31
4019500054,36081043702,1,20170101,20321231,2017-01-01,2032-12-31
4019500055,36081043702,1,20170101,20321231,2017-01-01,2032-12-31
4019500178,36081043702,1,20100101,20351231,2010-01-01,2035-12-31
4019510024,36081043702,1,20080101,20331231,2008-01-01,2033-12-31
4019560041,36081043702,1,20090101,20341231,2009-01-01,2034-12-31
4019560042,36081043702,1,20090101,20341231,2009-01-01,2034-12-31
4019570001,36081043702,1,20120101,20271231,2012-01-01,2027-12-31
4019627501,36081043900,1,20120101,20271231,2012-01-01,2027-12-31
4019670007,36081043701,1,20160101,20191231,2016-01-01,2019-12-31
4019670012,36081043701,1,20100101,20351231,2010-01-01,2035-12-31
4019670013,36081043701,1,20100101,20351231,2010-01-01,2035-12-31
4019680035,36081043701,1,20060101,20311231,2006-01-01,2031-12-31
4019777501,36081040500,1,20110101,20361231,2011-01-01,2036-12-31
4019780015,36081040500,1,20100101,20351231,2010-01-01,2035-12-31
4019780032,36081040500,1,20090101,20341231,2009-01-01,2034-12-31
4019810035,36081041300,1,20030101,20281231,2003-01-01,2028-12-31
4019820030,36081041300,1,20150101,20181231,2015-01-01,2018-12-31
4019820037,36081041300,1,20140101,20291231,2014-01-01,2029-12-31
4019827501,36081041300,1,19930101,20181231,1993-01-01,2018-12-31
4019830049,36081041300,1,20160101,20191231,2016-01-01,2019-12-31
4019840022,36081040300,1,20080101,20331231,2008-01-01,2033-12-31
4019840023,36081040300,1,20090101,20341231,2009-01-01,2034-12-31
4019840037,36081040300,1,20130101,20281231,2013-01-01,2028-12-31
4019840038,36081040300,1,20130101,20281231,2013-01-01,2028-12-31
4019860039,36081040300,1,20100101,20251231,2010-01-01,2025-12-31
4019860045,36081040300,1,19980101,20231231,1998-01-01,2023-12-31
4019870030,36081040300,1,20160101,20311231,2016-01-01,2031-12-31
4019870031,36081040300,1,20160101,20311231,2016-01-01,2031-12-31
4019870067,36081040300,1,20110101,20261231,2011-01-01,2026-12-31
4019910039,36081041500,1,20070101,20321231,2007-01-01,2032-12-31
4019917501,36081041500,1,20110101,20361231,2011-01-01,2036-12-31
4019937501,36081042700,1,20060101,20311231,2006-01-01,2031-12-31
4019970068,36081040100,1,20060101,20311231,2006-01-01,2031-12-31
4019970070,36081040100,1,20060101,20311231,2006-01-01,2031-12-31
4019970071,36081040100,1,20070101,20321231,2007-01-01,2032-12-31
4020010030,36081041500,1,19930101,20181231,1993-01-01,2018-12-31
4020010032,36081041500,1,19930101,20181231,1993-01-01,2018-12-31
4020010038,36081041500,1,20090101,20341231,2009-01-01,2034-12-31
4020010041,36081041500,1,20050101,20301231,2005-01-01,2030-12-31
4020010043,36081041500,1,20060101,20311231,2006-01-01,2031-12-31
4020010052,36081041500,1,20090101,20341231,2009-01-01,2034-12-31
4020020003,36081041500,1,20100101,20351231,2010-01-01,2035-12-31
4020020004,36081041500,1,20100101,20351231,2010-01-01,2035-12-31
4020040059,36081041500,1,20160101,20191231,2016-01-01,2019-12-31
4020060007,36081042700,1,20160101,20191231,2016-01-01,2019-12-31
4020060048,36081042700,1,19930101,20181231,1993-01-01,2018-12-31
4020100033,36081042700,1,20100101,20351231,2010-01-01,2035-12-31
4020100063,36081042700,1,20030101,20281231,2003-01-01,2028-12-31
4020100064,36081042700,1,20030101,20281231,2003-01-01,2028-12-31
4020110007,36081042700,1,20000101,20251231,2000-01-01,2025-12-31
4020110009,36081042700,1,20000101,20251231,2000-01-01,2025-12-31
4020110029,36081042700,1,20110101,20361231,2011-01-01,2036-12-31
4020110030,36081042700,1,20110101,20361231,2011-01-01,2036-12-31
4020110036,36081042700,1,20040101,20291231,2004-01-01,2029-12-31
4020110039,36081042700,1,20110101,20361231,2011-01-01,2036-12-31
4020150037,36081039900,1,19930101,20181231,1993-01-01,2018-12-31
4020807501,36081071702,1,20170101,20321231,2017-01-01,2032-12-31
4020917501,36081071701,1,20170101,20321231,2017-01-01,2032-12-31
4020997502,36081071701,1,20120101,20271231,2012-01-01,2027-12-31
4021020001,36081071304,1,20040101,20181231,2004-01-01,2018-12-31
4021100041,36081071900,1,20170101,20321231,2017-01-01,2032-12-31
4021160059,36081071304,1,20150101,20301231,2015-01-01,2030-12-31
4021167501,36081071304,1,20090101,20241231,2009-01-01,2024-12-31
4021270055,36081072100,1,20160101,20311231,2016-01-01,2031-12-31
4021370024,36081071303,1,20050101,20201231,2005-01-01,2020-12-31
4021497501,36081074300,1,20100101,20251231,2010-01-01,2025-12-31
4021667501,36081074500,1,20110101,20261231,2011-01-01,2026-12-31
