"","year","fc_geoid","fc_geo_type","violation_class","viol"
"36817",2018,"36005036000","tract","A",8
"36818",2018,"36005036000","tract","B",44
"36819",2018,"36005036000","tract","C",26
"36820",2018,"36005036100","tract","A",109
"36821",2018,"36005036100","tract","B",295
"36822",2018,"36005036100","tract","C",91
"36823",2018,"36005036300","tract","A",374
"36824",2018,"36005036300","tract","B",953
"36825",2018,"36005036300","tract","C",299
"36826",2018,"36005036400","tract","A",38
"36827",2018,"36005036400","tract","B",91
"36828",2018,"36005036400","tract","C",56
"36829",2018,"36005036501","tract","A",191
"36830",2018,"36005036501","tract","B",691
"36831",2018,"36005036501","tract","C",153
"36832",2018,"36005036502","tract","A",153
"36833",2018,"36005036502","tract","B",404
"36834",2018,"36005036502","tract","C",107
"36835",2018,"36005036700","tract","A",163
"36836",2018,"36005036700","tract","B",428
"36837",2018,"36005036700","tract","C",115
"36838",2018,"36005036800","tract","A",35
"36839",2018,"36005036800","tract","B",72
"36840",2018,"36005036800","tract","C",28
"36841",2018,"36005036901","tract","A",183
"36842",2018,"36005036901","tract","B",537
"36843",2018,"36005036901","tract","C",133
"36844",2018,"36005036902","tract","A",58
"36845",2018,"36005036902","tract","B",151
"36846",2018,"36005036902","tract","C",29
"36847",2018,"36005037000","tract","A",21
"36848",2018,"36005037000","tract","B",66
"36849",2018,"36005037000","tract","C",14
"36850",2018,"36005037100","tract","A",102
"36851",2018,"36005037100","tract","B",279
"36852",2018,"36005037100","tract","C",56
"36853",2018,"36005037200","tract","A",85
"36854",2018,"36005037200","tract","B",169
"36855",2018,"36005037200","tract","C",99
"36856",2018,"36005037300","tract","A",390
"36857",2018,"36005037300","tract","B",1122
"36858",2018,"36005037300","tract","C",294
"36859",2018,"36005037400","tract","A",162
"36860",2018,"36005037400","tract","B",401
"36861",2018,"36005037400","tract","C",162
"36862",2018,"36005037504","tract","A",116
"36863",2018,"36005037504","tract","B",443
"36864",2018,"36005037504","tract","C",105
"36865",2018,"36005037600","tract","A",106
"36866",2018,"36005037600","tract","B",321
"36867",2018,"36005037600","tract","C",117
"36868",2018,"36005037800","tract","A",104
"36869",2018,"36005037800","tract","B",251
"36870",2018,"36005037800","tract","C",75
"36871",2018,"36005037900","tract","A",221
"36872",2018,"36005037900","tract","B",551
"36873",2018,"36005037900","tract","C",197
"36874",2018,"36005038000","tract","A",253
"36875",2018,"36005038000","tract","B",622
"36876",2018,"36005038000","tract","C",258
"36877",2018,"36005038100","tract","A",382
"36878",2018,"36005038100","tract","B",823
"36879",2018,"36005038100","tract","C",310
"36880",2018,"36005038200","tract","A",82
"36881",2018,"36005038200","tract","B",207
"36882",2018,"36005038200","tract","C",60
"36883",2018,"36005038301","tract","A",247
"36884",2018,"36005038301","tract","B",691
"36885",2018,"36005038301","tract","C",225
"36886",2018,"36005038302","tract","A",374
"36887",2018,"36005038302","tract","B",807
"36888",2018,"36005038302","tract","C",215
"36889",2018,"36005038500","tract","A",368
"36890",2018,"36005038500","tract","B",886
"36891",2018,"36005038500","tract","C",208
"36892",2018,"36005038600","tract","A",123
"36893",2018,"36005038600","tract","B",300
"36894",2018,"36005038600","tract","C",110
"36895",2018,"36005038700","tract","A",210
"36896",2018,"36005038700","tract","B",491
"36897",2018,"36005038700","tract","C",168
"36898",2018,"36005038800","tract","A",39
"36899",2018,"36005038800","tract","B",95
"36900",2018,"36005038800","tract","C",22
"36901",2018,"36005038900","tract","A",208
"36902",2018,"36005038900","tract","B",519
"36903",2018,"36005038900","tract","C",165
"36904",2018,"36005039000","tract","A",149
"36905",2018,"36005039000","tract","B",273
"36906",2018,"36005039000","tract","C",107
"36907",2018,"36005039100","tract","A",388
"36908",2018,"36005039100","tract","B",958
"36909",2018,"36005039100","tract","C",292
"36910",2018,"36005039200","tract","A",59
"36911",2018,"36005039200","tract","B",137
"36912",2018,"36005039200","tract","C",81
"36913",2018,"36005039300","tract","A",416
"36914",2018,"36005039300","tract","B",968
"36915",2018,"36005039300","tract","C",284
"36916",2018,"36005039400","tract","A",243
"36917",2018,"36005039400","tract","B",695
"36918",2018,"36005039400","tract","C",189
"36919",2018,"36005039500","tract","A",175
"36920",2018,"36005039500","tract","B",366
"36921",2018,"36005039500","tract","C",98
"36922",2018,"36005039600","tract","A",150
"36923",2018,"36005039600","tract","B",301
"36924",2018,"36005039600","tract","C",108
"36925",2018,"36005039700","tract","A",67
"36926",2018,"36005039700","tract","B",165
"36927",2018,"36005039700","tract","C",63
"36928",2018,"36005039800","tract","A",37
"36929",2018,"36005039800","tract","B",71
"36930",2018,"36005039800","tract","C",23
"36931",2018,"36005039901","tract","A",270
"36932",2018,"36005039901","tract","B",790
"36933",2018,"36005039901","tract","C",377
"36934",2018,"36005039902","tract","A",364
"36935",2018,"36005039902","tract","B",932
"36936",2018,"36005039902","tract","C",315
"36937",2018,"36005040100","tract","A",236
"36938",2018,"36005040100","tract","B",516
"36939",2018,"36005040100","tract","C",194
"36940",2018,"36005040302","tract","A",219
"36941",2018,"36005040302","tract","B",611
"36942",2018,"36005040302","tract","C",198
"36943",2018,"36005040303","tract","A",154
"36944",2018,"36005040303","tract","B",385
"36945",2018,"36005040303","tract","C",157
"36946",2018,"36005040304","tract","A",253
"36947",2018,"36005040304","tract","B",438
"36948",2018,"36005040304","tract","C",144
"36949",2018,"36005040400","tract","A",127
"36950",2018,"36005040400","tract","B",257
"36951",2018,"36005040400","tract","C",130
"36952",2018,"36005040501","tract","A",163
"36953",2018,"36005040501","tract","B",446
"36954",2018,"36005040501","tract","C",152
"36955",2018,"36005040502","tract","A",387
"36956",2018,"36005040502","tract","B",994
"36957",2018,"36005040502","tract","C",293
"36958",2018,"36005040600","tract","A",163
"36959",2018,"36005040600","tract","B",397
"36960",2018,"36005040600","tract","C",170
"36961",2018,"36005040701","tract","A",163
"36962",2018,"36005040701","tract","B",402
"36963",2018,"36005040701","tract","C",127
"36964",2018,"36005040702","tract","A",253
"36965",2018,"36005040702","tract","B",708
"36966",2018,"36005040702","tract","C",250
"36967",2018,"36005040800","tract","A",180
"36968",2018,"36005040800","tract","B",523
"36969",2018,"36005040800","tract","C",179
"36970",2018,"36005040900","tract","A",59
"36971",2018,"36005040900","tract","B",120
"36972",2018,"36005040900","tract","C",20
"36973",2018,"36005041100","tract","A",161
"36974",2018,"36005041100","tract","B",471
"36975",2018,"36005041100","tract","C",116
"36976",2018,"36005041300","tract","A",177
"36977",2018,"36005041300","tract","B",337
"36978",2018,"36005041300","tract","C",131
"36979",2018,"36005041400","tract","A",119
"36980",2018,"36005041400","tract","B",338
"36981",2018,"36005041400","tract","C",139
"36982",2018,"36005041500","tract","A",142
"36983",2018,"36005041500","tract","B",315
"36984",2018,"36005041500","tract","C",86
"36985",2018,"36005041800","tract","A",127
"36986",2018,"36005041800","tract","B",226
"36987",2018,"36005041800","tract","C",86
"36988",2018,"36005041900","tract","A",347
"36989",2018,"36005041900","tract","B",735
"36990",2018,"36005041900","tract","C",253
"36991",2018,"36005042000","tract","A",178
"36992",2018,"36005042000","tract","B",514
"36993",2018,"36005042000","tract","C",167
"36994",2018,"36005042100","tract","A",160
"36995",2018,"36005042100","tract","B",449
"36996",2018,"36005042100","tract","C",132
"36997",2018,"36005042200","tract","A",59
"36998",2018,"36005042200","tract","B",116
"36999",2018,"36005042200","tract","C",60
"37000",2018,"36005042300","tract","A",92
"37001",2018,"36005042300","tract","B",286
"37002",2018,"36005042300","tract","C",61
"37003",2018,"36005042400","tract","A",20
"37004",2018,"36005042400","tract","B",61
"37005",2018,"36005042400","tract","C",32
"37006",2018,"36005042500","tract","A",313
"37007",2018,"36005042500","tract","B",600
"37008",2018,"36005042500","tract","C",211
"37009",2018,"36005042600","tract","A",48
"37010",2018,"36005042600","tract","B",130
"37011",2018,"36005042600","tract","C",52
"37012",2018,"36005042800","tract","A",10
"37013",2018,"36005042800","tract","B",32
"37014",2018,"36005042800","tract","C",11
"37015",2018,"36005042901","tract","A",48
"37016",2018,"36005042901","tract","B",167
"37017",2018,"36005042901","tract","C",41
"37018",2018,"36005042902","tract","A",168
"37019",2018,"36005042902","tract","B",506
"37020",2018,"36005042902","tract","C",134
"37021",2018,"36005043000","tract","A",23
"37022",2018,"36005043000","tract","B",47
"37023",2018,"36005043000","tract","C",34
"37024",2018,"36005043100","tract","A",375
"37025",2018,"36005043100","tract","B",1089
"37026",2018,"36005043100","tract","C",326
"37027",2018,"36005043400","tract","A",88
"37028",2018,"36005043400","tract","B",242
"37029",2018,"36005043400","tract","C",95
"37030",2018,"36005043500","tract","A",11
"37031",2018,"36005043500","tract","B",10
"37032",2018,"36005043500","tract","C",7
"37033",2018,"36005043600","tract","A",30
"37034",2018,"36005043600","tract","B",38
"37035",2018,"36005043600","tract","C",22
"37036",2018,"36005044200","tract","A",111
"37037",2018,"36005044200","tract","B",491
"37038",2018,"36005044200","tract","C",188
"37039",2018,"36005044400","tract","A",38
"37040",2018,"36005044400","tract","B",78
"37041",2018,"36005044400","tract","C",24
"37042",2018,"36005044800","tract","A",2
"37043",2018,"36005044800","tract","B",15
"37044",2018,"36005044800","tract","C",22
"37045",2018,"36005044901","tract","A",9
"37046",2018,"36005044901","tract","B",3
"37047",2018,"36005044901","tract","C",2
"37048",2018,"36005044902","tract","A",26
"37049",2018,"36005044902","tract","B",30
"37050",2018,"36005044902","tract","C",18
"37051",2018,"36005045101","tract","A",8
"37052",2018,"36005045101","tract","B",37
"37053",2018,"36005045101","tract","C",13
"37054",2018,"36005045102","tract","A",16
"37055",2018,"36005045102","tract","B",13
"37056",2018,"36005045102","tract","C",9
"37057",2018,"36005045600","tract","A",6
"37058",2018,"36005045600","tract","B",57
"37059",2018,"36005045600","tract","C",28
"37060",2018,"36005046000","tract","A",1
"37061",2018,"36005046000","tract","B",24
"37062",2018,"36005046000","tract","C",12
"37063",2018,"36005046201","tract","A",47
"37064",2018,"36005046201","tract","B",144
"37065",2018,"36005046201","tract","C",46
"37066",2018,"36005046202","tract","A",46
"37067",2018,"36005046202","tract","B",159
"37068",2018,"36005046202","tract","C",33
"37069",2018,"36005048400","tract","A",50
"37070",2018,"36005048400","tract","B",139
"37071",2018,"36005048400","tract","C",52
"37072",2018,"36005051600","tract","A",19
"37073",2018,"36005051600","tract","B",82
"37074",2018,"36005051600","tract","C",38
"37075",2018,"36047000100","tract","A",29
"37076",2018,"36047000100","tract","B",48
"37077",2018,"36047000100","tract","C",9
"37078",2018,"36047000200","tract","A",29
"37079",2018,"36047000200","tract","B",104
"37080",2018,"36047000200","tract","C",43
"37081",2018,"36047000301","tract","A",28
"37082",2018,"36047000301","tract","B",15
"37083",2018,"36047000301","tract","C",15
"37084",2018,"36047000501","tract","A",66
"37085",2018,"36047000501","tract","B",47
"37086",2018,"36047000501","tract","C",18
"37087",2018,"36047000502","tract","A",18
"37088",2018,"36047000502","tract","B",12
"37089",2018,"36047000502","tract","C",4
"37090",2018,"36047000700","tract","A",51
"37091",2018,"36047000700","tract","B",95
"37092",2018,"36047000700","tract","C",34
"37093",2018,"36047000900","tract","A",39
"37094",2018,"36047000900","tract","B",32
"37095",2018,"36047000900","tract","C",15
"37096",2018,"36047001500","tract","A",63
"37097",2018,"36047001500","tract","B",41
"37098",2018,"36047001500","tract","C",13
"37099",2018,"36047002000","tract","A",24
"37100",2018,"36047002000","tract","B",38
"37101",2018,"36047002000","tract","C",26
"37102",2018,"36047002100","tract","A",34
"37103",2018,"36047002100","tract","B",64
"37104",2018,"36047002100","tract","C",14
"37105",2018,"36047002200","tract","A",52
"37106",2018,"36047002200","tract","B",74
"37107",2018,"36047002200","tract","C",35
"37108",2018,"36047003000","tract","A",15
"37109",2018,"36047003000","tract","B",32
"37110",2018,"36047003000","tract","C",4
"37111",2018,"36047003100","tract","B",1
"37112",2018,"36047003100","tract","C",3
"37113",2018,"36047003300","tract","A",64
"37114",2018,"36047003300","tract","B",108
"37115",2018,"36047003300","tract","C",36
"37116",2018,"36047003400","tract","A",30
"37117",2018,"36047003400","tract","B",55
"37118",2018,"36047003400","tract","C",12
"37119",2018,"36047003500","tract","A",17
"37120",2018,"36047003500","tract","B",15
"37121",2018,"36047003500","tract","C",4
"37122",2018,"36047003600","tract","A",88
"37123",2018,"36047003600","tract","B",154
"37124",2018,"36047003600","tract","C",46
"37125",2018,"36047003700","tract","A",11
"37126",2018,"36047003700","tract","B",11
"37127",2018,"36047003700","tract","C",3
"37128",2018,"36047003800","tract","A",2
"37129",2018,"36047003800","tract","B",4
"37130",2018,"36047003800","tract","C",4
"37131",2018,"36047003900","tract","A",111
"37132",2018,"36047003900","tract","B",163
"37133",2018,"36047003900","tract","C",61
"37134",2018,"36047004100","tract","A",68
"37135",2018,"36047004100","tract","B",72
"37136",2018,"36047004100","tract","C",39
"37137",2018,"36047004300","tract","A",29
"37138",2018,"36047004300","tract","B",40
"37139",2018,"36047004300","tract","C",12
"37140",2018,"36047004400","tract","A",2
"37141",2018,"36047004500","tract","A",47
"37142",2018,"36047004500","tract","B",93
"37143",2018,"36047004500","tract","C",20
"37144",2018,"36047004600","tract","B",2
"37145",2018,"36047004600","tract","C",1
"37146",2018,"36047004700","tract","A",28
"37147",2018,"36047004700","tract","B",46
"37148",2018,"36047004700","tract","C",20
"37149",2018,"36047004900","tract","A",23
"37150",2018,"36047004900","tract","B",8
"37151",2018,"36047004900","tract","C",6
"37152",2018,"36047005000","tract","A",12
"37153",2018,"36047005000","tract","B",45
"37154",2018,"36047005000","tract","C",12
"37155",2018,"36047005100","tract","A",10
